"file_name","file_path","CharacterCount","WordCount","AverageWordLength","UniqueWordsCount","TypeTokenRatio","RootTypeTokenRatio","CorrectedTypeTokenRatio","AvgTreeDepth","AvgTreeScore","MLC","MLS","MLT","C_S","C_T","CT_T","DC_C","DC_T","CP_C","CP_T","T_S","CN_C","CN_T","VP_T","SentenceCount","AvgSentenceLengthInWords","AvgSentenceLengthInChars","NounVariation","VerbVariation","AdjectiveVariation","AdverbVariation","VerbVariation1","SquaredVerbVariation1","CorrectedVerbVariation1","LexicalDensity","label"
"1232.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1232.txt","1927.0","415.0","4.643373493975903","221.0","0.5325301204819277","10.848463330191334","7.671021986231888","11.458333333333334","-135.69651579856873","11.682926829268293","19.958333333333332","15.966666666666667","1.7083333333333333","1.3666666666666667","0.5333333333333333","0.34146341463414637","0.4666666666666667","0.0975609756097561","0.13333333333333333","1.25","3.1463414634146343","4.3","0.13333333333333333","24.0","19.958333333333332","81.625","0.4430379746835443","0.3628691983122363","0.12658227848101267","0.06751054852320675","0.45348837209302323","17.686046511627907","2.973722121485791","0.49478079331941544","BitGCSE"
"4315.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\4315.txt","612.0","135.0","4.533333333333333","79.0","0.5851851851851851","6.799237430008577","4.807786893656458","12.25","-130.55038404464722","14.8","18.5","18.5","1.25","1.25","0.625","0.5","0.625","0.2","0.25","1.0","3.2","4.0","0.25","8.0","18.5","78.5","0.3950617283950617","0.38271604938271603","0.14814814814814814","0.07407407407407407","0.5483870967741935","9.32258064516129","2.1590021590032387","0.5472972972972973","BitGCSE"
"244.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\244.txt","1819.0","375.0","4.850666666666666","211.0","0.5626666666666666","10.8959931473302","7.704630642239336","11.263157894736842","-262.90020009091023","18.954545454545453","21.94736842105263","21.94736842105263","1.1578947368421053","1.1578947368421053","0.2631578947368421","0.22727272727272727","0.2631578947368421","0.7727272727272727","0.8947368421052632","1.0","5.363636363636363","6.2105263157894735","0.8947368421052632","19.0","21.94736842105263","95.73684210526316","0.5288461538461539","0.2644230769230769","0.15384615384615385","0.052884615384615384","0.6181818181818182","21.01818181818182","3.2417728034350137","0.4988009592326139","BitGCSE"
"1426.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1426.txt","689.0","144.0","4.784722222222222","100.0","0.6944444444444444","8.333333333333334","5.892556509887896","11.555555555555555","-133.64124552408853","13.666666666666666","18.22222222222222","16.4","1.3333333333333333","1.2","0.3","0.25","0.3","0.25","0.3","1.1111111111111112","2.8333333333333335","3.4","0.3","9.0","18.22222222222222","78.33333333333333","0.45555555555555555","0.3111111111111111","0.17777777777777778","0.05555555555555555","0.6785714285714286","12.892857142857142","2.538981798168032","0.5487804878048781","BitGCSE"
"3549.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\3549.txt","3770.0","841.0","4.482758620689655","283.0","0.33650416171224734","9.758620689655173","6.900386864682516","9.46031746031746","-227.26483348059276","13.070422535211268","14.73015873015873","15.728813559322035","1.126984126984127","1.2033898305084745","0.423728813559322","0.323943661971831","0.3898305084745763","0.14084507042253522","0.1694915254237288","0.9365079365079365","1.6901408450704225","2.0338983050847457","0.1694915254237288","63.0","14.73015873015873","60.73015873015873","0.47443762781186094","0.36400817995910023","0.08384458077709611","0.07770961145194274","0.2752808988764045","13.48876404494382","2.5969948060155823","0.5269396551724138","BitGCSE"
"1496.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1496.txt","3627.0","810.0","4.477777777777778","344.0","0.4246913580246914","12.086927945532471","8.546748713999195","13.78125","-330.25456643104553","9.802197802197803","27.875","23.473684210526315","2.84375","2.3947368421052633","2.0","0.6373626373626373","1.5263157894736843","0.24175824175824176","0.5789473684210527","1.1875","2.1868131868131866","5.2368421052631575","0.5789473684210527","32.0","27.875","114.59375","0.4583333333333333","0.3684210526315789","0.08991228070175439","0.08333333333333333","0.47619047619047616","38.095238095238095","4.364357804719848","0.5112107623318386","BitGCSE"
"5516.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5516.txt","785.0","171.0","4.590643274853801","105.0","0.6140350877192983","8.029550685469662","5.677749739576689","10.333333333333334","-113.82313632965088","18.8","15.666666666666666","15.666666666666666","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.4","0.3333333333333333","0.3","0.25","1.0","3.7","3.0833333333333335","0.25","12.0","15.666666666666666","66.75","0.40594059405940597","0.32673267326732675","0.19801980198019803","0.06930693069306931","0.6060606060606061","12.121212121212121","2.4618298195866544","0.5372340425531915","BitGCSE"
"6035.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\6035.txt","565.0","125.0","4.52","82.0","0.656","7.33430296619931","5.186135362676143","12.375","-121.79661560058594","13.9","17.375","17.375","1.25","1.25","0.625","0.5","0.625","0.2","0.25","1.0","3.4","4.25","0.25","8.0","17.375","72.625","0.44","0.36","0.14666666666666667","0.05333333333333334","0.7037037037037037","13.37037037037037","2.5855725062711326","0.539568345323741","BitGCSE"
"827.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\827.txt","1631.0","358.0","4.555865921787709","190.0","0.5307262569832403","10.041812029052108","7.100633381143391","13.0","-137.74458389282228","11.794117647058824","20.05","21.105263157894736","1.7","1.7894736842105263","0.9473684210526315","0.5588235294117647","1.0","0.29411764705882354","0.5263157894736842","0.95","2.235294117647059","4.0","0.5263157894736842","20.0","20.05","82.35","0.39215686274509803","0.37254901960784315","0.14705882352941177","0.08823529411764706","0.47368421052631576","17.05263157894737","2.919985580353726","0.5087281795511222","BitGCSE"
"2447.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\2447.txt","2740.0","617.0","4.4408427876823335","290.0","0.4700162074554295","11.674960392312881","8.255443663488794","12.176470588235293","-357.57761708427876","13.481481481481481","21.41176470588235","19.157894736842106","1.588235294117647","1.4210526315789473","0.8157894736842105","0.5925925925925926","0.8421052631578947","0.2777777777777778","0.39473684210526316","1.1176470588235294","3.314814814814815","4.7105263157894735","0.39473684210526316","34.0","21.41176470588235","81.17647058823529","0.39490445859872614","0.3821656050955414","0.14331210191082802","0.07961783439490445","0.4583333333333333","25.208333333333332","3.5502347340234652","0.43131868131868134","BitGCSE"
"4650.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\4650.txt","2168.0","481.0","4.507276507276507","255.0","0.5301455301455301","11.626999190982607","8.221529972794302","14.625","-292.5608911514282","12.386363636363637","34.0625","28.68421052631579","2.75","2.3157894736842106","1.4736842105263157","0.5909090909090909","1.368421052631579","0.3181818181818182","0.7368421052631579","1.1875","3.8181818181818183","8.842105263157896","0.7368421052631579","16.0","34.0625","136.125","0.4756554307116105","0.34831460674157305","0.10861423220973783","0.06741573033707865","0.4838709677419355","21.774193548387096","3.299560087980449","0.48990825688073397","BitGCSE"
"5324.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5324.txt","695.0","151.0","4.602649006622516","106.0","0.7019867549668874","8.62615766297429","6.099614579073422","11.444444444444445","-133.70054202609592","16.7","18.555555555555557","16.7","1.1111111111111112","1.0","0.3","0.3","0.3","0.3","0.3","1.1111111111111112","4.2","4.2","0.3","9.0","18.555555555555557","79.0","0.4175824175824176","0.2857142857142857","0.21978021978021978","0.07692307692307693","0.6153846153846154","9.846153846153847","2.2188007849009166","0.5449101796407185","BitGCSE"
"711.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\711.txt","1552.0","355.0","4.371830985915493","181.0","0.5098591549295775","9.606482553060381","6.792808956619254","10.652173913043478","-168.074252916419","16.24","17.652173913043477","15.615384615384615","1.0869565217391304","0.9615384615384616","0.2692307692307692","0.28","0.2692307692307692","1.04","1.0","1.1304347826086956","2.28","2.1923076923076925","1.0","23.0","17.652173913043477","68.17391304347827","0.3094170403587444","0.40358744394618834","0.21076233183856502","0.07623318385650224","0.4444444444444444","17.77777777777778","2.9814239699997196","0.5492610837438424","BitGCSE"
"6165.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\6165.txt","581.0","129.0","4.503875968992248","76.0","0.5891472868217055","6.691426888074741","4.731553328371646","11.11111111111111","-108.08708826700847","14.3","15.88888888888889","15.88888888888889","1.1111111111111112","1.1111111111111112","0.4444444444444444","0.4","0.4444444444444444","0.2","0.2222222222222222","1.0","2.9","3.2222222222222223","0.2222222222222222","9.0","15.88888888888889","66.33333333333333","0.39473684210526316","0.3815789473684211","0.14473684210526316","0.07894736842105263","0.5517241379310345","8.827586206896552","2.1009029257555607","0.5314685314685315","BitGCSE"
"5618.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5618.txt","737.0","156.0","4.7243589743589745","92.0","0.5897435897435898","7.365895075034008","5.20847435706514","11.777777777777779","-137.97850799560547","15.454545454545455","18.88888888888889","21.25","1.2222222222222223","1.375","0.5","0.36363636363636365","0.5","0.09090909090909091","0.125","0.8888888888888888","4.636363636363637","6.375","0.125","9.0","18.88888888888889","83.66666666666667","0.46236559139784944","0.3333333333333333","0.15053763440860216","0.053763440860215055","0.5483870967741935","9.32258064516129","2.1590021590032387","0.5470588235294118","BitGCSE"
"6700.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\6700.txt","735.0","165.0","4.454545454545454","98.0","0.593939393939394","7.629289652782925","5.394722449119167","13.0","-145.1153530544705","11.3125","20.11111111111111","22.625","1.7777777777777777","2.0","1.125","0.625","1.25","0.375","0.75","0.8888888888888888","3.0","6.0","0.75","9.0","20.11111111111111","83.44444444444444","0.45918367346938777","0.336734693877551","0.16326530612244897","0.04081632653061224","0.5454545454545454","9.818181818181818","2.215646837627989","0.5414364640883977","BitGCSE"
"5920.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5920.txt","4061.0","848.0","4.788915094339623","359.0","0.4233490566037736","12.32811061439484","8.717290614656445","13.096774193548388","-293.560732318509","13.25","30.774193548387096","32.89655172413793","2.3225806451612905","2.4827586206896552","1.3793103448275863","0.5555555555555556","1.3793103448275863","0.375","0.9310344827586207","0.9354838709677419","8.652777777777779","21.482758620689655","0.9310344827586207","31.0","30.774193548387096","133.70967741935485","0.5477707006369427","0.3057324840764331","0.10828025477707007","0.03821656050955414","0.4375","27.5625","3.7123106012293747","0.4937106918238994","BitGCSE"
"6585.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\6585.txt","1007.0","236.0","4.266949152542373","114.0","0.4830508474576271","7.4207679259069605","5.247275322020443","11.916666666666666","-170.23616981506348","20.46153846153846","22.166666666666668","24.181818181818183","1.0833333333333333","1.1818181818181819","0.5454545454545454","0.46153846153846156","0.5454545454545454","0.15384615384615385","0.18181818181818182","0.9166666666666666","5.615384615384615","6.636363636363637","0.18181818181818182","12.0","22.166666666666668","87.91666666666667","0.5367647058823529","0.27205882352941174","0.15441176470588236","0.03676470588235294","0.5135135135135135","9.756756756756756","2.2087051361325662","0.5112781954887218","BitGCSE"
"2640.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\2640.txt","1168.0","254.0","4.5984251968503935","155.0","0.610236220472441","9.725564979641458","6.877012947974882","9.8","-217.2568645477295","15.105263157894736","14.35","17.9375","0.95","1.1875","0.5","0.47368421052631576","0.5625","0.15789473684210525","0.1875","0.8","3.736842105263158","4.4375","0.1875","20.0","14.35","59.6","0.44805194805194803","0.3051948051948052","0.18831168831168832","0.05844155844155844","0.574468085106383","15.51063829787234","2.784837364898742","0.5365853658536586","BitGCSE"
"3922.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\3922.txt","6514.0","1523.0","4.277084701247538","516.0","0.3388049901510177","13.22207906941738","9.349421771369745","9.43956043956044","-151.02514744852925","12.784172661870503","19.52747252747253","15.587719298245615","1.5274725274725274","1.219298245614035","0.35964912280701755","0.2589928057553957","0.3157894736842105","0.39568345323741005","0.4824561403508772","1.2527472527472527","4.079136690647482","4.973684210526316","0.4824561403508772","91.0","19.52747252747253","72.72527472527473","0.48404255319148937","0.29388297872340424","0.16356382978723405","0.05851063829787234","0.25339366515837103","14.190045248868778","2.6636483672651665","0.42318514350028136","BitGCSE"
"3858.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\3858.txt","998.0","282.0","3.5390070921985815","137.0","0.4858156028368794","8.158231278203168","5.768740659305655","11.375","-577.9499835968018","14.181818181818182","19.5","22.285714285714285","1.375","1.5714285714285714","0.6428571428571429","0.45454545454545453","0.7142857142857143","1.3181818181818181","2.0714285714285716","0.875","2.3181818181818183","3.642857142857143","2.0714285714285716","16.0","19.5","63.875","0.45774647887323944","0.33098591549295775","0.1267605633802817","0.08450704225352113","0.5106382978723404","12.25531914893617","2.475410991021104","0.4551282051282051","BitGCSE"
"431.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\431.txt","600.0","131.0","4.580152671755725","89.0","0.6793893129770993","7.7759661042832375","5.498438362615417","10.4","-98.00606536865234","18.25","14.6","16.22222222222222","0.8","0.8888888888888888","0.4444444444444444","0.625","0.5555555555555556","0.375","0.3333333333333333","0.9","5.375","4.777777777777778","0.3333333333333333","10.0","14.6","61.6","0.475","0.3125","0.15","0.0625","0.64","10.24","2.262741699796952","0.547945205479452","BitGCSE"
"5325.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5325.txt","634.0","146.0","4.342465753424658","100.0","0.684931506849315","8.27605888602368","5.852057359806529","13.125","-136.27574729919434","13.333333333333334","20.0","17.77777777777778","1.5","1.3333333333333333","0.7777777777777778","0.5833333333333334","0.7777777777777778","0.08333333333333333","0.1111111111111111","1.125","3.25","4.333333333333333","0.1111111111111111","8.0","20.0","81.25","0.3953488372093023","0.3372093023255814","0.19767441860465115","0.06976744186046512","0.6551724137931034","12.448275862068966","2.4948222243347287","0.5375","BitGCSE"
"669.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\669.txt","1799.0","413.0","4.3559322033898304","201.0","0.48668280871670705","9.89056340923297","6.993684456424171","9.555555555555555","-123.56147045559354","12.486486486486486","17.11111111111111","16.5","1.3703703703703705","1.3214285714285714","0.39285714285714285","0.2972972972972973","0.39285714285714285","0.1891891891891892","0.25","1.037037037037037","2.2432432432432434","2.9642857142857144","0.25","27.0","17.11111111111111","67.51851851851852","0.5224489795918368","0.27755102040816326","0.13877551020408163","0.061224489795918366","0.5147058823529411","18.014705882352942","3.0012252399939046","0.5303030303030303","BitGCSE"
"1852.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1852.txt","877.0","196.0","4.474489795918367","125.0","0.6377551020408163","8.928571428571429","6.313453403451317","10.5","-314.8457686106364","15.333333333333334","19.166666666666668","17.692307692307693","1.25","1.1538461538461537","0.3076923076923077","0.3333333333333333","0.38461538461538464","0.4","0.46153846153846156","1.0833333333333333","3.933333333333333","4.538461538461538","0.46153846153846156","12.0","19.166666666666668","75.08333333333333","0.3712121212121212","0.3181818181818182","0.19696969696969696","0.11363636363636363","0.5238095238095238","11.523809523809524","2.400396792595916","0.5739130434782609","BitGCSE"
"2398.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\2398.txt","710.0","155.0","4.580645161290323","99.0","0.6387096774193548","7.951871356134738","5.622822159045942","12.75","-145.85555744171143","11.666666666666666","21.875","21.875","1.875","1.875","0.875","0.5333333333333333","1.0","0.06666666666666667","0.125","1.0","1.4666666666666666","2.75","0.125","8.0","21.875","89.0","0.3764705882352941","0.4117647058823529","0.1411764705882353","0.07058823529411765","0.6285714285714286","13.82857142857143","2.629502940535666","0.4857142857142857","BitGCSE"
"149.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\149.txt","902.0","197.0","4.5786802030456855","131.0","0.6649746192893401","9.333363548416164","6.599684656364407","10.428571428571429","-118.26185171944755","20.181818181818183","15.857142857142858","17.076923076923077","0.7857142857142857","0.8461538461538461","0.46153846153846156","0.5454545454545454","0.46153846153846156","0.6363636363636364","0.5384615384615384","0.9285714285714286","3.4545454545454546","2.923076923076923","0.5384615384615384","14.0","15.857142857142858","65.57142857142857","0.45528455284552843","0.3170731707317073","0.13008130081300814","0.0975609756097561","0.5641025641025641","12.41025641025641","2.49100947511811","0.5540540540540541","BitGCSE"
"6814.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\6814.txt","1148.0","237.0","4.843881856540085","127.0","0.5358649789029536","8.249536491262713","5.833303194617742","11.071428571428571","-193.70117705208915","15.294117647058824","18.571428571428573","15.294117647058824","1.2142857142857142","1.0","0.4117647058823529","0.29411764705882354","0.29411764705882354","0.29411764705882354","0.29411764705882354","1.2142857142857142","3.6470588235294117","3.6470588235294117","0.29411764705882354","14.0","18.571428571428573","83.14285714285714","0.427536231884058","0.3188405797101449","0.1956521739130435","0.057971014492753624","0.5227272727272727","12.022727272727273","2.45180823808952","0.5307692307692308","BitGCSE"
"2628.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\2628.txt","779.0","162.0","4.808641975308642","98.0","0.6049382716049383","7.699607172920184","5.444444444444445","11.7","-135.3619285583496","17.7","17.7","22.125","1.0","1.25","0.5","0.5","0.625","0.3","0.375","0.8","4.9","6.125","0.375","10.0","17.7","79.5","0.45454545454545453","0.31313131313131315","0.1717171717171717","0.06060606060606061","0.5483870967741935","9.32258064516129","2.1590021590032387","0.559322033898305","BitGCSE"
"5069.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5069.txt","577.0","126.0","4.579365079365079","82.0","0.6507936507936508","7.305140612272933","5.165514464459439","11.857142857142858","-167.97752271379744","24.0","20.571428571428573","24.0","0.8571428571428571","1.0","0.5","0.5","0.5","0.5","0.5","0.8571428571428571","9.166666666666666","9.166666666666666","0.5","7.0","20.571428571428573","84.71428571428571","0.4666666666666667","0.24","0.21333333333333335","0.08","0.6111111111111112","6.722222222222222","1.8333333333333333","0.5208333333333334","BitGCSE"
"4632.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\4632.txt","1118.0","235.0","4.757446808510639","139.0","0.5914893617021276","9.067360215442847","6.411591895800751","11.428571428571429","-129.38995034354073","10.625","18.214285714285715","15.9375","1.7142857142857142","1.5","0.8125","0.4583333333333333","0.6875","0.20833333333333334","0.3125","1.1428571428571428","2.2916666666666665","3.4375","0.3125","14.0","18.214285714285715","81.0","0.4583333333333333","0.3263888888888889","0.13194444444444445","0.08333333333333333","0.5106382978723404","12.25531914893617","2.475410991021104","0.5647058823529412","BitGCSE"
"5652.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5652.txt","833.0","179.0","4.653631284916201","116.0","0.6480446927374302","8.670247075922456","6.130790501947603","10.5","-139.74251403808594","18.181818181818183","20.0","20.0","1.1","1.1","0.5","0.45454545454545453","0.5","0.2727272727272727","0.3","1.0","4.090909090909091","4.5","0.3","10.0","20.0","84.9","0.4742268041237113","0.32989690721649484","0.15463917525773196","0.041237113402061855","0.75","18.0","3.0","0.485","BitGCSE"
"7300.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\7300.txt","1340.0","297.0","4.511784511784512","163.0","0.5488215488215489","9.45821930692625","6.687971009877078","10.4","-112.46604614257812","10.67741935483871","16.55","15.045454545454545","1.55","1.4090909090909092","0.36363636363636365","0.3225806451612903","0.45454545454545453","0.0967741935483871","0.13636363636363635","1.1","2.2903225806451615","3.227272727272727","0.13636363636363635","20.0","16.55","68.25","0.5028571428571429","0.2857142857142857","0.13142857142857142","0.08","0.46","10.58","2.3","0.5287009063444109","BitGCSE"
