"file_name","file_path","CharacterCount","WordCount","AverageWordLength","UniqueWordsCount","TypeTokenRatio","RootTypeTokenRatio","CorrectedTypeTokenRatio","AvgTreeDepth","AvgTreeScore","MLC","MLS","MLT","C_S","C_T","CT_T","DC_C","DC_T","CP_C","CP_T","T_S","CN_C","CN_T","VP_T","SentenceCount","AvgSentenceLengthInWords","AvgSentenceLengthInChars","NounVariation","VerbVariation","AdjectiveVariation","AdverbVariation","VerbVariation1","SquaredVerbVariation1","CorrectedVerbVariation1","LexicalDensity","label"
"2703.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\2703.txt","10448.0","2417.0","4.322714108398841","664.0","0.2747207281754241","13.506093569514524","9.550250350343743","13.38679245283019","-379.18324744026614","17.764705882352942","25.641509433962263","22.097560975609756","1.4433962264150944","1.2439024390243902","0.42276422764227645","0.3006535947712418","0.37398373983739835","0.2875816993464052","0.35772357723577236","1.1603773584905661","2.2679738562091503","2.821138211382114","0.35772357723577236","106.0","25.641509433962263","100.12264150943396","0.4519071310116086","0.40298507462686567","0.09950248756218906","0.04560530679933665","0.18518518518518517","16.666666666666668","2.8867513459481287","0.44370860927152317","BitGCSE"
"7325.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\7325.txt","1275.0","254.0","5.019685039370079","163.0","0.6417322834645669","10.227529623751984","7.231955551741327","9.368421052631579","-115.30169135645816","10.814814814814815","15.368421052631579","15.368421052631579","1.4210526315789473","1.4210526315789473","0.5263157894736842","0.3333333333333333","0.47368421052631576","0.2962962962962963","0.42105263157894735","1.0","2.8518518518518516","4.052631578947368","0.42105263157894735","19.0","15.368421052631579","68.36842105263158","0.48520710059171596","0.27218934911242604","0.1893491124260355","0.05325443786982249","0.6304347826086957","18.282608695652176","3.0234590038275844","0.5787671232876712","BitGCSE"
"5416.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5416.txt","1088.0","213.0","5.107981220657277","145.0","0.6807511737089202","9.935236292499209","7.0252729551168835","11.615384615384615","-136.09151400052585","14.235294117647058","18.615384615384617","20.166666666666668","1.3076923076923077","1.4166666666666667","0.75","0.5882352941176471","0.8333333333333334","0.29411764705882354","0.4166666666666667","0.9230769230769231","4.588235294117647","6.5","0.4166666666666667","13.0","18.615384615384617","85.53846153846153","0.48507462686567165","0.26865671641791045","0.1791044776119403","0.06716417910447761","0.5277777777777778","10.027777777777779","2.2391714737574007","0.5537190082644629","BitGCSE"
"2103.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\2103.txt","2182.0","461.0","4.733188720173536","255.0","0.5531453362255966","11.876534037231869","8.397977754719498","11.32","-143.75969009399415","13.435897435897436","20.96","20.153846153846153","1.56","1.5","0.6153846153846154","0.41025641025641024","0.6153846153846154","0.358974358974359","0.5384615384615384","1.04","3.3846153846153846","5.076923076923077","0.5384615384615384","25.0","20.96","88.24","0.45387453874538747","0.2878228782287823","0.17712177121771217","0.08118081180811808","0.47435897435897434","17.55128205128205","2.962370845394112","0.517175572519084","BitGCSE"
"1262.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1262.txt","1008.0","221.0","4.5610859728506785","141.0","0.6380090497737556","9.484686395348005","6.706686067578366","11.923076923076923","-145.1482872596154","14.941176470588236","19.53846153846154","19.53846153846154","1.3076923076923077","1.3076923076923077","0.7692307692307693","0.5882352941176471","0.7692307692307693","0.29411764705882354","0.38461538461538464","1.0","3.9411764705882355","5.153846153846154","0.38461538461538464","13.0","19.53846153846154","78.76923076923077","0.43795620437956206","0.3357664233576642","0.16058394160583941","0.06569343065693431","0.4782608695652174","10.521739130434783","2.2936585546278225","0.5393700787401575","BitGCSE"
"7183.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\7183.txt","3843.0","772.0","4.977979274611399","338.0","0.4378238341968912","12.164886187652938","8.601873515651961","10.083333333333334","-157.30784916877747","13.714285714285714","18.0","16.30188679245283","1.3125","1.1886792452830188","0.33962264150943394","0.2698412698412698","0.32075471698113206","0.4603174603174603","0.5471698113207547","1.1041666666666667","2.746031746031746","3.2641509433962264","0.5471698113207547","48.0","18.0","80.60416666666667","0.5182926829268293","0.2845528455284553","0.13008130081300814","0.06707317073170732","0.37857142857142856","20.064285714285713","3.167355814736143","0.5694444444444444","BitGCSE"
"1606.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1606.txt","5510.0","1255.0","4.390438247011952","467.0","0.37211155378486055","13.182416152493817","9.321375853851455","11.865671641791044","-140.22846090971535","11.259842519685039","21.34328358208955","17.023809523809526","1.8955223880597014","1.5119047619047619","0.7619047619047619","0.4330708661417323","0.6547619047619048","0.2283464566929134","0.34523809523809523","1.2537313432835822","2.2440944881889764","3.392857142857143","0.34523809523809523","67.0","21.34328358208955","82.50746268656717","0.4046242774566474","0.37572254335260113","0.11127167630057803","0.10838150289017341","0.3230769230769231","27.138461538461538","3.683643681089523","0.48391608391608393","BitGCSE"
"4706.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\4706.txt","2237.0","481.0","4.650727650727651","263.0","0.5467775467775468","11.991767793052649","8.479460324881968","10.4","-160.44498494466146","10.58","17.633333333333333","17.633333333333333","1.6666666666666667","1.6666666666666667","0.7","0.42","0.7","0.38","0.6333333333333333","1.0","2.48","4.133333333333334","0.6333333333333333","30.0","17.633333333333333","75.5","0.4784172661870504","0.3129496402877698","0.12589928057553956","0.08273381294964029","0.5517241379310345","26.482758620689655","3.638870609178736","0.5255198487712666","BitGCSE"
"898.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\898.txt","1183.0","249.0","4.751004016064257","145.0","0.5823293172690763","9.18900163260493","6.497605366749203","11.0","-146.36045237949915","13.19047619047619","19.785714285714285","19.785714285714285","1.5","1.5","0.5","0.3333333333333333","0.5","0.38095238095238093","0.5714285714285714","1.0","2.619047619047619","3.9285714285714284","0.5714285714285714","14.0","19.785714285714285","85.64285714285714","0.5612903225806452","0.2903225806451613","0.10967741935483871","0.03870967741935484","0.6666666666666666","20.0","3.162277660168379","0.5595667870036101","BitGCSE"
"768.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\768.txt","653.0","145.0","4.503448275862069","89.0","0.6137931034482759","7.391047706982857","5.22625995368086","11.333333333333334","-124.70224846733942","16.1","17.88888888888889","20.125","1.1111111111111112","1.25","0.625","0.5","0.625","0.5","0.625","0.8888888888888888","3.0","3.75","0.625","9.0","17.88888888888889","74.33333333333333","0.46511627906976744","0.3023255813953488","0.13953488372093023","0.09302325581395349","0.7307692307692307","13.884615384615385","2.6348259320698384","0.5341614906832298","BitGCSE"
"3389.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\3389.txt","1121.0","231.0","4.852813852813853","136.0","0.5887445887445888","8.948143051452858","6.327292630709602","13.666666666666666","-207.1165017022027","14.647058823529411","27.666666666666668","27.666666666666668","1.8888888888888888","1.8888888888888888","1.1111111111111112","0.5882352941176471","1.1111111111111112","0.29411764705882354","0.5555555555555556","1.0","6.352941176470588","12.0","0.5555555555555556","9.0","27.666666666666668","126.33333333333333","0.4965034965034965","0.25874125874125875","0.17482517482517482","0.06993006993006994","0.5135135135135135","9.756756756756756","2.2087051361325662","0.5742971887550201","BitGCSE"
"880.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\880.txt","1605.0","323.0","4.969040247678018","190.0","0.5882352941176471","10.571882797418487","7.475450015964021","11.368421052631579","-130.25218341225073","14.875","18.789473684210527","21.0","1.263157894736842","1.411764705882353","0.6470588235294118","0.5","0.7058823529411765","0.625","0.8823529411764706","0.8947368421052632","4.0","5.647058823529412","0.8823529411764706","19.0","18.789473684210527","85.3157894736842","0.46464646464646464","0.3181818181818182","0.1414141414141414","0.07575757575757576","0.6031746031746031","22.92063492063492","3.385309064224042","0.5546218487394958","BitGCSE"
"1803.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1803.txt","3457.0","747.0","4.627844712182061","373.0","0.499330655957162","13.647356325384832","9.650138202948739","10.9375","-125.9919114112854","10.55952380952381","18.479166666666668","18.872340425531913","1.75","1.7872340425531914","0.8936170212765957","0.5357142857142857","0.9574468085106383","0.21428571428571427","0.3829787234042553","0.9791666666666666","2.0833333333333335","3.723404255319149","0.3829787234042553","48.0","18.479166666666668","73.6875","0.4117647058823529","0.38588235294117645","0.09176470588235294","0.11058823529411765","0.4329268292682927","30.73780487804878","3.920319175657052","0.4791431792559188","BitGCSE"
"5682.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5682.txt","683.0","145.0","4.710344827586207","103.0","0.7103448275862069","8.553684424935216","6.048368261001445","10.7","-124.61962127685547","16.8","16.8","16.8","1.0","1.0","0.5","0.5","0.5","0.4","0.4","1.0","3.2","3.2","0.4","10.0","16.8","69.9","0.47674418604651164","0.3023255813953488","0.16279069767441862","0.05813953488372093","0.7692307692307693","15.384615384615385","2.773500981126146","0.5119047619047619","BitGCSE"
"7602.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\7602.txt","1110.0","245.0","4.530612244897959","126.0","0.5142857142857142","8.049844718999243","5.692099788303083","12.214285714285714","-133.75447736467635","12.761904761904763","19.142857142857142","19.142857142857142","1.5","1.5","0.6428571428571429","0.42857142857142855","0.6428571428571429","0.14285714285714285","0.21428571428571427","1.0","2.9047619047619047","4.357142857142857","0.21428571428571427","14.0","19.142857142857142","80.42857142857143","0.4028776978417266","0.38848920863309355","0.1366906474820144","0.07194244604316546","0.42592592592592593","9.796296296296296","2.2131760318935654","0.5186567164179104","BitGCSE"
"210.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\210.txt","765.0","160.0","4.78125","114.0","0.7125","9.01249133147988","6.3727937358744","10.555555555555555","-280.4677102830675","30.166666666666668","20.11111111111111","20.11111111111111","0.6666666666666666","0.6666666666666666","0.3333333333333333","0.5","0.3333333333333333","1.0","0.6666666666666666","1.0","7.5","5.0","0.6666666666666666","9.0","20.11111111111111","86.77777777777777","0.6","0.19090909090909092","0.17272727272727273","0.03636363636363636","0.6666666666666666","9.333333333333334","2.1602468994692865","0.6077348066298343","BitGCSE"
"7161.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\7161.txt","1135.0","238.0","4.76890756302521","140.0","0.5882352941176471","9.074852129730301","6.416889479197479","10.428571428571429","-128.19571249825614","11.208333333333334","19.214285714285715","15.823529411764707","1.7142857142857142","1.411764705882353","0.47058823529411764","0.3333333333333333","0.47058823529411764","0.125","0.17647058823529413","1.2142857142857142","2.375","3.3529411764705883","0.17647058823529413","14.0","19.214285714285715","82.21428571428571","0.46621621621621623","0.2635135135135135","0.16891891891891891","0.10135135135135136","0.5128205128205128","10.256410256410257","2.264554068289191","0.550185873605948","BitGCSE"
"7132.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\7132.txt","34.0","7.0","4.857142857142857","7.0","1.0","2.6457513110645903","1.8708286933869707","6.0","-62.894432067871094","8.0","8.0","8.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","8.0","34.0","0.8","0.0","0.0","0.2","0.0","0.0","0.0","0.625","BitGCSE"
"6936.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\6936.txt","555.0","120.0","4.625","71.0","0.5916666666666667","6.4813835971444655","4.58303029301211","13.142857142857142","-133.09360831124442","13.2","18.857142857142858","18.857142857142858","1.4285714285714286","1.4285714285714286","0.7142857142857143","0.5","0.7142857142857143","0.1","0.14285714285714285","1.0","3.0","4.285714285714286","0.14285714285714285","7.0","18.857142857142858","81.57142857142857","0.3783783783783784","0.3918918918918919","0.16216216216216217","0.06756756756756757","0.5517241379310345","8.827586206896552","2.1009029257555607","0.5606060606060606","BitGCSE"
"2218.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\2218.txt","1412.0","317.0","4.454258675078864","195.0","0.6151419558359621","10.952291147883743","7.744439340197991","10.1","-129.41875705718994","12.310344827586206","17.85","18.789473684210527","1.45","1.5263157894736843","0.47368421052631576","0.3448275862068966","0.5263157894736842","0.2413793103448276","0.3684210526315789","0.95","2.3793103448275863","3.6315789473684212","0.3684210526315789","20.0","17.85","71.4","0.48148148148148145","0.3333333333333333","0.12169312169312169","0.06349206349206349","0.6507936507936508","26.682539682539684","3.6525703061364667","0.5294117647058824","BitGCSE"
"1786.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1786.txt","842.0","188.0","4.4787234042553195","115.0","0.6117021276595744","8.387237011128937","5.930672165988062","12.3","-147.0556526184082","14.066666666666666","21.1","21.1","1.5","1.5","1.0","0.6666666666666666","1.0","0.26666666666666666","0.4","1.0","3.0","4.5","0.4","10.0","21.1","86.6","0.4444444444444444","0.37037037037037035","0.12037037037037036","0.06481481481481481","0.6","14.4","2.6832815729997477","0.5118483412322274","BitGCSE"
"5332.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5332.txt","500.0","110.0","4.545454545454546","63.0","0.5727272727272728","6.006814312247232","4.247459133518425","13.5","-140.33856201171875","13.444444444444445","20.166666666666668","20.166666666666668","1.5","1.5","0.6666666666666666","0.4444444444444444","0.6666666666666666","0.1111111111111111","0.16666666666666666","1.0","3.2222222222222223","4.833333333333333","0.16666666666666666","6.0","20.166666666666668","86.0","0.3880597014925373","0.373134328358209","0.16417910447761194","0.07462686567164178","0.52","6.76","1.8384776310850235","0.5537190082644629","BitGCSE"
"4349.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\4349.txt","4934.0","970.0","5.08659793814433","459.0","0.4731958762886598","14.737601813609121","10.42105818083017","10.370967741935484","-125.89332066812823","12.604651162790697","17.483870967741936","17.483870967741936","1.3870967741935485","1.3870967741935485","0.5","0.38372093023255816","0.532258064516129","0.37209302325581395","0.5161290322580645","1.0","4.267441860465116","5.919354838709677","0.5161290322580645","62.0","17.483870967741936","79.75806451612904","0.5","0.32094594594594594","0.12837837837837837","0.05067567567567568","0.45263157894736844","38.92631578947368","4.411706913966163","0.5461254612546126","BitGCSE"
"5768.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5768.txt","3207.0","671.0","4.779433681073026","331.0","0.4932935916542474","12.778113273780127","9.035490546659764","9.538461538461538","-140.7789211762257","13.981481481481481","19.358974358974358","16.77777777777778","1.3846153846153846","1.2","0.4","0.25925925925925924","0.3111111111111111","0.24074074074074073","0.28888888888888886","1.1538461538461537","4.0","4.8","0.28888888888888886","39.0","19.358974358974358","82.6923076923077","0.5154639175257731","0.28865979381443296","0.14432989690721648","0.05154639175257732","0.5446428571428571","33.223214285714285","4.075733939164472","0.5139072847682119","BitGCSE"
"7531.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\7531.txt","1251.0","262.0","4.7748091603053435","160.0","0.6106870229007634","9.884833011443448","6.989632453288303","10.705882352941176","-124.41266766716453","10.206896551724139","17.41176470588235","14.8","1.7058823529411764","1.45","0.5","0.3448275862068966","0.5","0.1724137931034483","0.25","1.1764705882352942","2.413793103448276","3.5","0.25","17.0","17.41176470588235","74.52941176470588","0.49700598802395207","0.2874251497005988","0.1437125748502994","0.0718562874251497","0.4791666666666667","11.020833333333334","2.3474276701672125","0.5641891891891891","BitGCSE"
"1684.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\1684.txt","2246.0","484.0","4.640495867768595","269.0","0.5557851239669421","12.227272727272727","8.645987460871877","10.758620689655173","-166.44851447796","14.621621621621621","18.655172413793103","17.451612903225808","1.2758620689655173","1.1935483870967742","0.4838709677419355","0.40540540540540543","0.4838709677419355","0.40540540540540543","0.4838709677419355","1.0689655172413792","3.4054054054054053","4.064516129032258","0.4838709677419355","29.0","18.655172413793103","78.27586206896552","0.50187265917603","0.3258426966292135","0.13108614232209737","0.04119850187265917","0.5517241379310345","26.482758620689655","3.638870609178736","0.49353049907578556","BitGCSE"
"6083.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\6083.txt","489.0","107.0","4.570093457943925","72.0","0.6728971962616822","6.960502721128777","4.921818674577575","11.857142857142858","-124.78390938895089","17.142857142857142","17.142857142857142","17.142857142857142","1.0","1.0","0.5714285714285714","0.5714285714285714","0.5714285714285714","0.7142857142857143","0.7142857142857143","1.0","4.285714285714286","4.285714285714286","0.7142857142857143","7.0","17.142857142857142","72.14285714285714","0.45588235294117646","0.3088235294117647","0.17647058823529413","0.058823529411764705","0.6666666666666666","9.333333333333334","2.1602468994692865","0.5666666666666667","BitGCSE"
"5018.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\5018.txt","950.0","185.0","5.135135135135135","113.0","0.6108108108108108","8.307925229660027","5.874590267483411","14.333333333333334","-192.47462463378906","18.25","24.333333333333332","36.5","1.3333333333333333","2.0","1.0","0.6666666666666666","1.3333333333333333","1.0","2.0","0.6666666666666666","6.583333333333333","13.166666666666666","2.0","9.0","24.333333333333332","112.88888888888889","0.45535714285714285","0.2857142857142857","0.21428571428571427","0.044642857142857144","0.59375","11.28125","2.375","0.5114155251141552","BitGCSE"
"2599.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\2599.txt","3099.0","628.0","4.9347133757961785","335.0","0.5334394904458599","13.36795531483267","9.45257185371693","7.508196721311475","-200.69272447804934","11.873015873015873","12.262295081967213","14.384615384615385","1.0327868852459017","1.2115384615384615","0.38461538461538464","0.31746031746031744","0.38461538461538464","0.031746031746031744","0.038461538461538464","0.8524590163934426","2.3968253968253967","2.9038461538461537","0.038461538461538464","61.0","12.262295081967213","51.19672131147541","0.5946745562130178","0.257396449704142","0.09763313609467456","0.05029585798816568","0.4367816091954023","16.597701149425287","2.8807725655998326","0.45187165775401067","BitGCSE"
"4341.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\4341.txt","537.0","118.0","4.5508474576271185","80.0","0.6779661016949152","7.364596943186587","5.207556439232955","11.25","-116.73847198486328","14.555555555555555","16.375","16.375","1.125","1.125","0.625","0.5555555555555556","0.625","0.5555555555555556","0.625","1.0","3.2222222222222223","3.625","0.625","8.0","16.375","69.125","0.45714285714285713","0.32857142857142857","0.15714285714285714","0.05714285714285714","0.6956521739130435","11.130434782608695","2.359071298478354","0.5343511450381679","BitGCSE"
"4139.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\4139.txt","1149.0","232.0","4.952586206896552","142.0","0.6120689655172413","9.3227567330403","6.592184505285341","11.2","-123.30227127075196","14.666666666666666","17.6","22.0","1.2","1.5","0.6666666666666666","0.4444444444444444","0.6666666666666666","0.3888888888888889","0.5833333333333334","0.8","5.555555555555555","8.333333333333334","0.5833333333333334","15.0","17.6","78.73333333333333","0.47651006711409394","0.28187919463087246","0.174496644295302","0.06711409395973154","0.47619047619047616","9.523809523809524","2.182178902359924","0.5643939393939394","BitGCSE"
"7390.txt","..\\datasets\\WeeBit\\WeeBit-TextOnly\\WeeBit-TextOnly\\BitGCSE\\7390.txt","619.0","139.0","4.453237410071942","79.0","0.5683453237410072","6.700692544471771","4.7381051368421305","11.444444444444445","-115.4959962632921","13.909090909090908","17.0","17.0","1.2222222222222223","1.2222222222222223","0.4444444444444444","0.45454545454545453","0.5555555555555556","0.18181818181818182","0.2222222222222222","1.0","3.4545454545454546","4.222222222222222","0.2222222222222222","9.0","17.0","70.55555555555556","0.4166666666666667","0.3333333333333333","0.19047619047619047","0.05952380952380952","0.5","7.0","1.8708286933869707","0.5490196078431373","BitGCSE"
